amp,beyond.std,kurt,skew,std,var.type
0.2898375,0.344262295081967,3.66167413989115,-0.0421676817025439,0.0853073527006518,0
0.3019025,0.329113924050633,2.08628941239289,0.558531259836443,0.151321518500649,0
0.5163325,0.253787878787879,5.3436849020373,0.243320884099371,0.117770560404824,0
0.231756,0.343137254901961,2.89532958068515,0.567736229207634,0.0778792189015973,0
0.4832165,0.268292682926829,2.56164785288877,0.81708347414503,0.189136355850435,0
0.575132499999999,0.304918032786885,4.35792614510023,0.774754376446615,0.174041675471857,1
0.4676245,0.35,2.45203792316064,0.315172161268447,0.206197955053775,0
0.4183235,0.328519855595668,2.91496589160024,-0.484216639258714,0.173374200220603,1
0.345865999999999,0.404580152671756,2.06861667764974,0.0528987247247953,0.134715660631901,0
0.649787,0.220447284345048,5.31078098695574,1.27841878497267,0.192831398412587,1
0.3272845,0.441860465116279,1.62603085793698,0.303629116385479,0.192840761805716,0
0.183801500000001,0.339350180505415,2.992573805613,0.109929085707294,0.0545677522859447,0
1.682075,0.00649350649350649,244.668826881699,14.7558995531578,0.190204624495808,0
1.5072071,0.246056782334385,10.2663831119237,1.67574957346122,0.330108068491767,1
0.2102383,0.419847328244275,1.88725961796639,0.0800497846584112,0.106598950878012,0
0.680303,0.408945686900958,2.28841523395481,0.346784328873253,0.205521795495378,0
0.440321,0.19047619047619,3.44032574976111,1.22957037320093,0.217593433753413,0
0.210112499999999,0.337837837837838,2.43948291645567,0.328931810377011,0.0992551616069747,0
0.3908485,0.301526717557252,2.63045083185986,0.467764722175894,0.138218250325602,0
0.669449,0.26978417266187,4.28915154689583,-0.0658261202714269,0.184320867408043,0
0.470293499999999,0.35,2.13289817573614,0.559592355950345,0.228853236437792,0
0.3339635,0.336099585062241,3.98009830954777,0.062896540244089,0.0825832142670733,0
0.206585899999999,0.359605911330049,2.06802624655167,0.147310974983096,0.0902233225972853,0
0.198727,0.385964912280702,2.00780996417096,0.195824833285085,0.0853752858056462,0
1.2478735,0.25752508361204,11.9958542352172,-1.19989934562289,0.237258323740584,1
0.4373745,0.263636363636364,2.9749344029353,0.982213779976096,0.190213663886437,0
0.501638999999999,0.329004329004329,3.34430973623222,-0.337102052137687,0.160002209974787,1
0.400561999999999,0.385496183206107,2.24770474491505,0.383175591011487,0.147565620480426,0
0.394,0.289915966386555,2.40031440008722,0.812041957980079,0.193608923079352,0
0.176196500000001,0.356060606060606,2.20627271990239,0.413066929206063,0.0705957124220413,0
0.150384,0.418300653594771,2.25750704235333,0.483238577067597,0.0635470289163604,1
0.2680255,0.345454545454545,2.11289374426179,0.680898926208291,0.153079464457551,0
0.6089289,0.324675324675325,10.7682999953743,0.908973241638691,0.109341803759511,0
0.3138995,0.349809885931559,2.27019439443349,0.681013282834235,0.148245334316395,0
0.134396000000001,0.339130434782609,2.31646569612395,0.658785568375642,0.0706004034306253,0
0.4108215,0.397058823529412,2.00439266455397,0.392334813411881,0.186557837617582,0
0.3738423,0.309090909090909,3.52457370249567,-0.0156762729489452,0.107642740862798,0
0.347068500000001,0.315112540192926,3.86430596013896,0.801724937487403,0.10739939038033,0
0.2752975,0.387387387387387,1.99463087687862,0.531289507663631,0.161194692902171,0
0.560401500000001,0.157556270096463,7.12782052396411,1.8097595316947,0.163542871272029,1
0.403454999999999,0.324200913242009,2.34733320773742,0.141282934888772,0.166287807346859,0
0.229972500000001,0.369369369369369,1.95733333559391,0.0662970650185151,0.117719807790142,0
0.314753,0.354632587859425,2.90711855330185,0.554168838605793,0.0983312617042942,0
0.501141000000001,0.321888412017167,2.36726661431715,0.456522312275604,0.20699468362204,0
0.2787495,0.401315789473684,1.9398035662032,0.436174077549959,0.129940347430252,0
1.166625,0.24025974025974,16.6112329745805,2.25999586539423,0.235429180460207,0
1.0296045,0.277272727272727,16.5278226013749,2.14768828752575,0.22327838401814,1
1.2142115,0.219917012448133,32.8765632854859,-3.21461669577475,0.216147245295327,1
0.206379,0.414473684210526,1.84623748859555,0.0746227298441566,0.107563160391132,0
0.9648275,0.241042345276873,4.79619480313965,0.499070832033573,0.233231147505294,0
0.259907999999999,0.401960784313726,1.84037341344783,0.293261347232213,0.131181122277147,0
0.2154755,0.38961038961039,2.12642511411653,0.572106764528891,0.11841850121073,0
0.371674000000001,0.317460317460317,3.06152228191878,0.33615229031667,0.127070136808067,1
0.308202999999999,0.341772151898734,2.56750313720057,0.524075153691284,0.119424128705064,0
0.255922200000001,0.330434782608696,3.17107245431378,0.685116071541963,0.111048811425088,0
0.167553,0.408695652173913,2.00670856730387,0.143913593710153,0.069011334069764,0
0.6644735,0.360128617363344,3.18516173866027,-0.366247243270529,0.209324601732821,1
0.773535000000001,0.317725752508361,5.87442313952708,0.974474157483575,0.186346766372709,0
0.2331965,0.465686274509804,1.65594015304714,0.360156547824425,0.128445362760521,0
0.983936,0.0456026058631922,117.539065984896,8.59950565361249,0.134482888734216,0
0.2092095,0.304347826086957,2.46166219574443,0.14946339519697,0.0874249704497011,0
0.3821765,0.282051282051282,8.29102337508654,1.41494783799835,0.0935253239377722,0
0.241772,0.452173913043478,1.73440624710981,0.277409537163844,0.140359083825645,0
0.386506499999999,0.361842105263158,2.07089263338711,0.652941845764989,0.218429726066778,0
0.473749499999999,0.0912052117263844,120.236983375342,8.65429357845128,0.060444569390181,0
0.6075635,0.378787878787879,2.12874216906059,0.639061717918616,0.274692916020209,0
0.800654,0.365269461077844,2.05290221191825,0.439339033678903,0.453731213164642,1
0.4058385,0.337748344370861,3.13186342594234,-0.141992023702489,0.133228492709349,0
0.1723495,0.445378151260504,1.80779691056875,0.353766020401721,0.0964872847582627,0
0.195091499999999,0.326446280991736,2.52709823127207,0.725245707319434,0.103804464999585,0
0.164778,0.417721518987342,1.86752707891279,-0.0077428455251445,0.0805878578792889,0
0.574831,0.331707317073171,6.78039777112169,-1.06546110190868,0.155129642246374,1
0.331798,0.291803278688525,2.68484952963274,0.903831919006997,0.166082032453975,0
0.148721,0.338624338624339,2.82174280012715,0.477043202658712,0.0613160942561103,0
0.674175999999999,0.345070422535211,2.85577454678458,0.242494351390492,0.208283015560733,1
0.695152500000001,0.13961038961039,80.5487103018592,6.35748925782601,0.0944660173067704,0
0.2072465,0.44299674267101,1.53444984232389,0.349942932957775,0.126787056179443,0
0.3303075,0.35978835978836,2.24590020210993,0.423574789210914,0.15369655787329,0
0.273171,0.425,1.96494978505001,0.301797049484978,0.127504166448423,0
0.2732945,0.333333333333333,2.34239624422386,0.688633054452225,0.121495857881691,0
0.907081499999999,0.195767195767196,26.7481862213986,-3.15123704410784,0.180734817205273,1
0.557873500000001,0.275132275132275,3.58855646228347,0.675389667538117,0.17611439695414,1
0.252183499999999,0.359090909090909,5.28388525984508,0.336560814786202,0.0689114257170138,1
0.461611700000001,0.370629370629371,2.45186682938675,0.0872902909341822,0.169985447041412,0
0.4354715,0.357142857142857,2.25773239638397,0.022684545986634,0.177604505823792,1
0.2408305,0.469055374592834,1.65039557050213,0.311245770482441,0.140603694958222,0
1.1767885,0.100671140939597,9.29971075050664,2.67900622802773,0.445111272847942,1
0.226654,0.363636363636364,2.71374559492772,0.139421303133388,0.0773953014938939,0
0.316529500000001,0.330543933054393,2.11439467989095,0.73459021055796,0.182443892569194,0
0.691305,0.291139240506329,4.31515470432599,-0.0732780230432407,0.170925280674758,0
0.442263000000001,0.322784810126582,2.89239522450531,-0.573391565402194,0.177199662789351,1
0.454953499999999,0.41025641025641,2.35215349234377,-0.464526197980055,0.1673221199999,1
1.186781,0.337837837837838,2.67480739735911,0.104593613276752,0.463520433708958,1
0.1438455,0.439873417721519,1.72824891197785,0.119321008805132,0.0682504521962058,0
0.0786644999999995,0.420886075949367,1.97987773262959,0.236970500918239,0.0373681552767601,0
0.2149145,0.392156862745098,1.89757620574996,0.25524961771588,0.11460256210398,0
0.631716000000001,0.306962025316456,3.56027933469124,0.527830452151915,0.171099106162956,0
0.1705785,0.398936170212766,1.84543529019788,0.408103113960869,0.0928366175666841,0
0.3894975,0.125541125541126,12.6033639847754,2.85269963056562,0.116359995763272,1
0.298573,0.184115523465704,6.69568307289748,1.81565530416182,0.0977581116078797,1
0.281463499999999,0.411255411255411,2.26500412937846,0.223732964730059,0.118869035244424,1
0.325872400000001,0.291666666666667,3.17385430522928,-0.941576034632283,0.155198566251227,1
0.521895499999999,0.173202614379085,4.70553321849229,1.58358474335805,0.210249618862229,1
0.2418945,0.44299674267101,1.5743847435551,0.119147391125917,0.138602526228284,1
0.1903755,0.4,1.99697789359235,0.0912666428501538,0.0917848592603646,0
1.072079,0.203463203463203,24.7542243615407,3.05124767866192,0.221833980196599,0
0.294759,0.325949367088608,2.69060104827803,-0.389122557305431,0.136435015422379,1
0.154295,0.441176470588235,1.75923775109519,0.0381017854024965,0.0808819783607796,0
0.106116,0.375,2.05120716807817,0.554123955463037,0.0594765164642895,0
0.343980499999999,0.28804347826087,3.43732561314892,0.223924276811626,0.115062832597172,0
0.4158075,0.266666666666667,5.35528492786501,-0.976825130871738,0.127189281140238,0
0.394269,0.275641025641026,2.83144997845692,0.982524306565512,0.203995468896139,0
0.0740880000000006,0.359848484848485,2.44961897729558,-0.244371516766479,0.0291415369315515,0
0.272322,0.409395973154362,1.9937185228592,0.327090800798595,0.108070705557137,0
0.203899,0.457446808510638,1.60784613716247,0.00933439499764889,0.0934817292668267,1
0.5789455,0.293413173652695,3.63228083097684,-0.0111625016252327,0.176175306953692,1
0.207226499999999,0.372294372294372,1.93858646704401,0.228032328677737,0.0956496064733771,0
0.353058499999999,0.355048859934853,2.43316687374855,0.718109022230595,0.183106370458136,0
0.6926545,0.155844155844156,11.7756432699461,0.326533849464612,0.141724305941251,1
0.296136000000001,0.145390070921986,9.70550343038997,2.43012994394313,0.097442367692804,1
0.154586500000001,0.195767195767196,5.40614975933449,1.45021916078624,0.0570782545456923,1
0.292425000000001,0.294372294372294,2.54551028471399,0.819023536786826,0.127527881854496,0
0.289445,0.256666666666667,7.19328686312741,0.633898813633161,0.0627602921900279,0
1.6367155,0.188925081433225,33.4147456651155,3.56206138263769,0.269252142631413,0
0.1213365,0.4,2.0860771031735,-0.18367134339802,0.0489520416434292,0
0.623533999999999,0.294117647058824,15.039084747638,-1.52860347602172,0.114926997244795,0
0.282266,0.426086956521739,1.84199374211964,0.443763557449728,0.16670253517369,0
0.211557500000001,0.246753246753247,6.73649579484905,-0.936894562908679,0.0597371866339577,0
0.355494999999999,0.331818181818182,2.98443626162498,0.525638168513152,0.132142499154963,0
0.3039425,0.324675324675325,2.44780362946945,0.139638623264398,0.122372331206569,0
0.313629500000001,0.321969696969697,3.01321008629354,0.0415635034778164,0.095777024443838,1
0.5994835,0.312703583061889,4.04970019810351,0.490871150266661,0.158243084891195,0
0.43289,0.403361344537815,1.91576108030132,-0.104444068505963,0.225224210419711,1
0.292332500000001,0.392405063291139,2.42811993377709,0.196165063654385,0.101538226974902,0
0.419473999999999,0.396825396825397,3.445695361248,-0.548685517885575,0.13304556073698,1
0.3472495,0.314754098360656,2.86002415665782,0.88204782846034,0.156049765121097,0
0.202572999999999,0.341772151898734,2.61224617944758,-0.0798517341764626,0.0711545191136797,1
0.375842,0.268398268398268,3.06135995616425,1.03407562546942,0.156022599831308,0
0.789133,0.280528052805281,6.00031768106455,1.10834297224755,0.194890292822651,0
1.346206,0.198019801980198,16.9877852741428,-1.59124629309195,0.234310878998397,1
0.4181425,0.247524752475248,2.73681385350006,1.0015133628907,0.222682833851471,0
0.524875000000001,0.366883116883117,2.31666826156947,0.676522621843262,0.192993941109544,0
0.2734905,0.304545454545455,3.7964556930146,1.13680219452822,0.127311206309521,1
0.1555005,0.304195804195804,4.87556712666238,-0.0465745869401594,0.0388974530456279,0
0.413577500000001,0.318611987381703,3.47281949524344,0.776534468624442,0.129844440074872,1
0.501128,0.27,6.42669941159406,-0.243369919945717,0.115516384256905,0
0.336930000000001,0.117647058823529,9.91306893269857,2.67137387718112,0.116888924210553,1
0.197180000000001,0.341040462427746,2.47796843309948,0.174628280884761,0.0777792305091809,0
0.3233745,0.306122448979592,3.96710415468497,-0.467519338033519,0.0922554847991351,0
0.578284,0.139303482587065,6.80427800698092,2.06643468175584,0.184928732681785,1
0.318302500000001,0.34453781512605,2.15644289082862,0.63564324812236,0.163275275689243,0
0.222756,0.340909090909091,3.44672084619474,0.470710561713534,0.069850298179766,0
0.2343565,0.428571428571429,1.84683030486997,0.195003268222568,0.107051783535184,0
0.513127000000001,0.32,2.71015489611419,-0.712106972468617,0.242303316003851,1
0.289832000000001,0.439393939393939,1.88561871280957,0.00288246518697716,0.127356629105373,1
0.467435,0.470779220779221,3.56942193400821,0.461675708666773,0.1286279906614,1
0.181019,0.55,1.44116926993495,0.12695991964029,0.119463613082741,0
0.538863,0.0761904761904762,15.2543924769412,3.32736664199715,0.161629962793565,1
0.282826,0.276515151515151,3.08491715429989,0.655936094225332,0.105306443975308,1
0.274475000000001,0.275974025974026,8.96299587122756,1.48382495920636,0.0624160384602659,0
0.317962,0.225,3.4327110202231,1.18806645903969,0.166655101761752,0
0.639958,0.27906976744186,4.90989725193947,0.319632300757882,0.159051109368042,0
0.963958,0.221674876847291,13.0319790934963,-0.80908778588415,0.177757523475872,0
0.458774999999999,0.142857142857143,6.97695639742336,1.91330077304824,0.169525618415172,1
0.990914,0.33003300330033,2.95582898853791,-0.316602403221608,0.320823428243948,1
0.7426355,0.183279742765273,7.02983836068009,1.79705588012424,0.240852344565112,0
0.9346035,0.276872964169381,7.89042575301257,-0.939498934486084,0.196432426178615,1
0.553245,0.0956521739130435,9.21435335063314,2.72500321127592,0.249218297401842,1
0.3600125,0.266666666666667,3.37320209013795,1.11649753990205,0.178243093284772,0
0.343235,0.205882352941176,3.07510779167117,1.14868959059825,0.181166836435871,0
0.6880362,0.111510791366906,75.1446457524263,-5.85622401798694,0.0918215724788552,0
0.506807999999999,0.263636363636364,2.79625410494235,0.94408487907209,0.228529261276498,0
0.180841,0.259090909090909,3.18499854674207,1.08673530006875,0.0835725449465741,0
0.570043,0.415335463258786,2.06239939372849,-0.0298848094450164,0.224700611549687,0
0.754981999999999,0.311475409836066,21.7186796860517,2.49640164434451,0.144507936166041,0
0.2864215,0.233108108108108,4.28728347092602,0.900117105451245,0.0781621804842856,0
0.196153,0.367965367965368,3.12660226314892,-0.399573228236568,0.0631189369762888,1
0.3296502,0.353896103896104,2.19555699907892,-0.0199367916950589,0.148363993265097,0
0.289553,0.348547717842324,2.00659124603702,0.560880378244189,0.161217520519509,0
0.199502500000001,0.425742574257426,1.85197429174784,0.12643238587064,0.101276102520775,0
0.327897500000001,0.329004329004329,2.59374297074949,-0.180596748043473,0.12385236403466,1
0.192831,0.268181818181818,16.2866406273662,-2.01524028084857,0.041285789317053,0
0.178762000000001,0.459090909090909,1.76290284305401,0.0653384994254533,0.0807511667737555,0
0.431188,0.25,2.67753080979506,0.925610544830145,0.236345529145066,0
0.2587785,0.30379746835443,3.21124395984727,0.185488898340707,0.083759427158452,0
0.298676500000001,0.136363636363636,5.47239952084443,1.69823126807723,0.115009967387842,0
0.405704500000001,0.290322580645161,2.89607320021001,-0.610391195654784,0.176295472909883,1
0.2853715,0.337121212121212,2.47478705816232,0.529635183117238,0.12605367066036,0
0.232191500000001,0.322834645669291,2.51580607974513,-0.0407431933455081,0.104288157782736,1
0.460224499999999,0.299363057324841,2.70194086086683,0.825269759318585,0.214006345626917,0
0.285067500000001,0.352272727272727,3.00305666447993,0.704239101069382,0.127469532733774,0
0.307653,0.35,2.58798725395867,0.376981701535884,0.135232373055461,0
0.400354,0.256410256410256,24.7007320362774,-2.29724758165417,0.0626895363438717,0
0.183384,0.25974025974026,5.42595107896521,-0.158386541461466,0.0412964776100313,0
0.2510315,0.104430379746835,13.5513192333907,3.1323368499918,0.0835811291776609,1
0.787639,0.258196721311475,8.46734221661454,1.10337306290466,0.160120289389864,0
0.353904500000001,0.179640718562874,5.17230293205691,1.60168043585464,0.140339843015025,1
0.4021165,0.343915343915344,2.46708069301209,0.177153192417939,0.15987453651225,1
0.812370999999999,0.288025889967638,4.83531137725181,0.364372481134064,0.192368574622248,0
0.843544,0.344262295081967,3.58142360333667,0.458780327868597,0.228897100959734,0
0.3203295,0.285245901639344,7.67860194432745,-0.820676624374786,0.0724664186390035,0
0.269460999999999,0.333333333333333,2.34426541463694,-0.161989978012168,0.106866022472144,1
0.288784,0.359090909090909,2.6112270425811,0.345613147002813,0.106652434418275,0
0.427908,0.360824742268041,2.27091538364789,0.512188705798507,0.157935366318583,0
0.149405,0.354430379746835,2.65844816306822,0.0236858784059411,0.0506901266236572,0
0.3696515,0.377551020408163,1.90751401457628,0.553605965070133,0.207274343488256,0
0.8070105,0.241007194244604,9.56166514068877,-0.468360108420698,0.177317394281688,0
0.256104,0.290849673202614,2.68398546857068,0.835587895938672,0.114026826919151,0
0.1242335,0.38961038961039,2.22729040745935,-0.200314459724034,0.0502803925787555,1
0.4232125,0.32295719844358,3.17360742604901,-0.353942566716536,0.146829876517848,0
1.87292,0.0482456140350877,118.919990486015,-9.06924177582856,0.233923248372889,1
0.5036395,0.187279151943463,7.14246854366423,1.84473449299899,0.15533022843269,0
0.282347000000001,0.4,1.89321540153702,0.393971357830718,0.138944284485973,0
0.142853000000001,0.29940119760479,3.84029819629605,0.407836058166176,0.0437151732374544,0
0.237601,0.343137254901961,4.41313643036867,0.516995415316749,0.0622758671608388,0
0.2721965,0.3,2.45521339780874,0.819110305880797,0.151450274172211,0
0.853323,0.226415094339623,21.6622315366385,2.61596935174719,0.187178280106674,0
0.1048095,0.359477124183007,2.85371139350285,-0.23094578476857,0.0359193737378861,0
1.3880255,0.21195652173913,15.175361417828,1.31326037832303,0.301122040229435,1
1.3584543,0.431137724550898,1.70115927400247,0.125057321463057,0.781202684567293,1
1.0360675,0.176079734219269,26.7728291991176,3.31351818187657,0.193390560767016,1
0.165665499999999,0.291139240506329,3.53621047911069,0.211849743125323,0.0536162093956081,0
0.4255785,0.281632653061224,2.33044453298855,0.626584582937276,0.194066546876352,1
0.473818999999999,0.229437229437229,19.0194430990769,2.07770102490455,0.0894183197949648,0
1.6370945,0.284210526315789,3.95251457713621,-0.262251027618717,0.471785182821709,1
0.6573105,0.209737827715356,3.73798211696871,-1.23722417953878,0.295612854104046,1
1.3950425,0.213483146067416,15.5886646468917,-0.660643290754862,0.212755247123091,1
0.4497175,0.227272727272727,3.15152841795814,1.09432406492604,0.198051714771501,0
0.150637000000001,0.319391634980989,2.61279517968838,-0.117941181363874,0.0588876735673487,0
1.1878325,0.0516717325227964,21.9027436217727,4.06297496967129,0.348884609772254,1
0.209608,0.341991341991342,2.73814359605017,0.62179312490871,0.0724840616192077,0
0.374891,0.297385620915033,3.48211902487269,0.132862412138693,0.107938434855954,0
0.3461515,0.41839762611276,2.2654245437634,-0.0591993820756583,0.120487244574359,1
1.049168,0.233812949640288,42.9331338551546,4.06560238433209,0.176321198931121,1
